Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediksi_Status,Skor_Risiko_Dropout
Single,18,1,9119,1,1,148.0,1,3,19,3,5,147.7,No,No,No,Yes,Male,Yes,18,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,77.23
Single,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,Yes,No,No,Yes,Male,No,20,No,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,Graduate,Graduate,3.12
Single,39,1,9070,1,1,110.0,1,37,37,7,7,110.2,No,No,No,Yes,Male,No,55,No,0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,Graduate,4.58
Single,1,1,9147,1,1,166.0,1,19,37,4,8,146.4,No,No,No,Yes,Male,No,27,No,0,5,12,3,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Enrolled,Enrolled,25.39
Single,17,2,9119,1,1,135.0,1,12,19,5,5,121.0,No,No,No,Yes,Male,No,19,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,96.2
Single,1,1,9147,1,1,133.0,1,19,37,9,9,129.9,No,No,No,Yes,Male,No,18,No,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,Graduate,5.04
Married,39,1,9773,1,1,133.1,1,37,37,7,4,132.0,No,No,No,Yes,Male,No,43,No,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,97.78
Single,18,3,9254,1,1,121.0,1,19,19,9,6,125.9,Yes,No,No,Yes,Male,No,18,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,90.52
Single,1,1,171,1,1,159.0,1,3,3,2,2,165.7,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,53.22
Single,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,Yes,No,Yes,Yes,Male,Yes,20,No,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,89.68
Married,39,1,9991,0,1,121.0,1,37,19,9,9,141.4,No,No,Yes,No,Male,No,29,No,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Dropout,Dropout,97.22
Single,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,Yes,No,Yes,Yes,Male,No,44,No,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,98.09
Single,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,Yes,No,No,Yes,Male,No,18,No,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,Enrolled,Enrolled,16.67
Single,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,No,No,No,Yes,Male,Yes,20,No,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,Enrolled,Graduate,1.81
Single,43,1,9070,1,1,125.0,1,38,37,8,7,131.7,Yes,No,No,Yes,Male,No,20,No,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,12.4,0.5,1.79,Dropout,Enrolled,46.01
Married,39,2,9147,1,1,120.0,1,37,37,9,9,104.7,Yes,No,No,Yes,Male,No,36,No,0,4,4,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,97.14
Single,44,1,9130,1,39,150.0,1,5,1,2,5,150.0,Yes,No,No,Yes,Male,No,19,No,1,6,13,5,11.6,0,1,6,12,2,11.0,0,13.9,-0.3,0.79,Enrolled,Enrolled,33.62
Married,39,1,9085,1,19,110.0,1,37,37,90,90,110.0,No,No,No,No,Male,No,29,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,99.92
Single,1,1,9670,1,1,120.0,1,1,1,9,9,129.1,Yes,No,No,Yes,Male,No,18,No,0,6,6,4,11.25,0,0,6,10,3,10.333333333333334,0,10.8,1.4,1.74,Dropout,Enrolled,43.89
Single,39,1,9003,1,1,133.1,1,1,1,1,6,120.0,No,No,No,No,Male,No,24,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,98.26
Single,1,1,9773,1,1,133.1,1,3,19,2,5,127.0,No,No,No,Yes,Male,No,20,No,0,6,6,6,14.333333333333334,0,0,6,7,6,15.0,0,15.5,2.8,-4.06,Graduate,Graduate,4.96
Married,39,1,8014,0,19,133.1,1,19,37,9,9,151.5,No,No,Yes,No,Male,No,45,No,0,6,7,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,98.9
Single,43,2,9500,1,1,130.0,1,38,37,4,4,126.8,Yes,No,No,Yes,Male,Yes,28,No,18,23,23,20,13.5,3,18,23,23,20,13.5,3,7.6,2.6,0.32,Graduate,Graduate,9.3
Single,1,1,9254,1,1,160.0,1,19,38,9,9,140.8,Yes,No,No,Yes,Male,No,23,No,0,6,8,6,12.666666666666666,0,0,6,10,5,12.2,0,7.6,2.6,0.32,Enrolled,Enrolled,8.97
Single,1,1,9500,1,1,128.0,1,1,19,4,7,125.6,Yes,No,No,Yes,Male,No,18,No,0,7,7,7,12.444285714285714,0,0,8,11,7,11.347142857142858,0,12.4,0.5,1.79,Graduate,Graduate,3.69
Single,1,2,9147,1,1,140.0,1,19,19,9,4,127.8,Yes,No,No,Yes,Male,No,23,No,0,5,7,3,10.666666666666666,1,0,5,7,3,11.333333333333334,0,9.4,-0.8,-3.12,Dropout,Enrolled,41.75
Single,43,1,171,1,1,120.0,1,3,3,2,2,120.0,Yes,No,No,Yes,Male,No,22,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,Enrolled,25.92
Single,1,1,9070,1,1,140.0,1,19,19,5,5,131.3,No,No,No,Yes,Male,Yes,22,No,1,6,6,6,12.666666666666666,0,1,6,6,5,12.4,0,12.4,0.5,1.79,Graduate,Graduate,6.66
Single,39,1,9991,0,12,120.0,1,37,38,5,5,155.7,No,No,No,Yes,Male,No,33,No,0,5,5,5,13.2,0,0,5,6,5,14.833333333333334,0,10.8,1.4,1.74,Graduate,Graduate,4.89
Single,53,1,9003,1,42,130.0,1,1,38,9,6,128.5,No,No,No,Yes,Male,No,21,No,7,12,20,10,12.7,0,5,12,14,11,12.181818181818182,0,8.9,1.4,3.51,Graduate,Graduate,1.58
Married,39,1,9147,1,1,100.0,1,37,37,9,5,170.0,No,No,No,Yes,Male,No,45,No,0,5,6,5,14.833333333333334,0,0,5,5,5,14.8,0,15.5,2.8,-4.06,Graduate,Graduate,3.5
Married,39,1,9003,1,1,133.1,1,37,37,9,9,100.0,No,No,No,No,Male,No,44,No,4,10,10,4,11.5,0,1,7,8,1,12.0,0,15.5,2.8,-4.06,Dropout,Dropout,99.78
Divorced,39,1,9670,1,1,110.0,1,19,19,90,99,107.2,No,No,No,Yes,Male,No,42,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,98.86
Single,18,1,9147,1,1,147.0,1,19,1,9,7,139.3,Yes,No,No,Yes,Male,No,20,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,94.74
Single,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,Yes,No,No,Yes,Male,No,20,No,0,5,7,3,12.666666666666666,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,Enrolled,Enrolled,19.19
Single,1,2,9254,1,1,137.0,1,1,38,2,8,122.3,Yes,No,No,Yes,Male,Yes,20,No,0,6,7,6,14.714285714285714,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,Graduate,3.76
Single,17,2,9773,1,1,124.0,1,1,1,4,4,127.9,Yes,No,No,Yes,Male,No,20,No,0,6,11,3,13.666666666666666,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,Enrolled,Enrolled,37.02
Single,1,2,9147,1,1,128.0,1,1,1,9,6,120.3,No,No,No,Yes,Male,No,19,No,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,Enrolled,Enrolled,11.68
Single,51,1,8014,0,1,120.0,1,1,1,4,4,128.5,No,No,Yes,No,Male,No,26,No,2,8,13,4,10.5,0,5,10,16,7,10.428571428571429,0,12.4,0.5,1.79,Dropout,Dropout,97.41
Married,39,1,9003,1,1,133.1,1,37,37,8,7,150.0,No,No,No,Yes,Male,No,31,No,0,6,10,6,15.0,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,Graduate,Graduate,3.21
Single,1,1,9773,1,1,142.0,1,1,19,9,9,136.1,No,No,Yes,Yes,Male,Yes,19,No,0,6,6,6,12.666666666666666,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,Graduate,Graduate,7.8
Single,39,1,9773,1,19,100.0,1,37,37,0,0,128.0,Yes,No,No,Yes,Male,No,28,No,0,6,7,6,13.166666666666666,0,0,6,6,6,13.666666666666666,0,7.6,2.6,0.32,Graduate,Graduate,4.06
Single,1,1,171,1,1,149.0,1,19,37,9,9,158.1,Yes,No,No,Yes,Male,Yes,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,Graduate,8.31
Married,1,2,8014,0,1,110.0,1,37,1,9,10,108.7,Yes,No,No,Yes,Female,No,43,No,0,6,6,6,13.0,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate,Graduate,1.83
Single,39,1,171,1,19,133.1,101,1,19,2,7,110.0,No,No,No,Yes,Male,Yes,25,Yes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,74.6
Single,39,1,9238,1,19,133.1,1,37,37,9,9,120.0,No,Yes,Yes,Yes,Female,No,40,No,0,6,13,2,10.0,0,0,6,10,1,15.0,0,16.2,0.3,-0.92,Dropout,Dropout,97.13
Single,44,1,9085,1,39,150.0,6,5,4,1,1,150.0,No,No,No,Yes,Female,No,20,Yes,2,6,7,6,13.333333333333334,0,1,6,16,5,13.375,0,12.4,0.5,1.79,Graduate,Graduate,2.26
Married,39,1,8014,0,12,133.1,1,37,37,9,1,113.0,No,No,No,Yes,Female,No,46,No,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate,Graduate,4.22
Single,51,1,33,1,1,121.0,1,19,37,5,7,118.6,No,No,No,Yes,Female,No,26,No,14,21,23,20,13.181818181818182,0,10,14,18,14,11.642857142857142,0,8.9,1.4,3.51,Graduate,Graduate,7.92
Married,39,1,9500,1,1,133.1,1,3,1,5,5,148.8,No,No,No,Yes,Female,Yes,34,No,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,12.4,0.5,1.79,Graduate,Graduate,1.89
Single,18,3,9853,1,1,122.0,1,38,37,9,5,120.3,Yes,No,No,Yes,Female,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,97.53
Single,1,6,9500,1,1,143.0,1,19,19,9,9,127.0,Yes,No,No,Yes,Female,Yes,18,No,0,8,8,7,13.585714285714284,0,0,8,8,7,13.585714285714284,0,12.7,3.7,-1.7,Graduate,Graduate,2.45
Single,1,1,9556,1,1,123.0,1,19,19,4,9,113.8,Yes,No,No,Yes,Female,No,18,No,0,7,9,7,11.155555555555557,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,Graduate,Graduate,11.44
Single,39,1,8014,0,1,120.0,1,38,37,9,7,108.0,No,No,No,Yes,Male,Yes,37,No,1,7,9,6,11.857142857142858,0,1,6,7,5,12.0,0,13.9,-0.3,0.79,Graduate,Graduate,10.15
Single,17,1,171,1,1,114.0,1,19,38,9,7,129.1,No,No,No,Yes,Male,Yes,23,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,Graduate,23.97
Single,43,1,9070,1,1,114.0,1,19,38,9,7,135.9,No,No,No,Yes,Male,No,26,No,9,14,14,14,14.0,0,7,13,13,13,13.615384615384617,0,15.5,2.8,-4.06,Graduate,Graduate,8.47
Single,10,2,9773,1,1,154.4,22,19,38,3,5,154.4,Yes,No,No,No,Female,No,18,Yes,0,6,8,5,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,97.5
Single,15,1,9500,1,1,190.0,108,3,2,122,4,190.0,Yes,No,No,Yes,Female,No,18,Yes,0,7,15,4,11.575,0,0,7,10,5,12.419999999999998,0,12.4,0.5,1.79,Enrolled,Enrolled,6.49
Single,17,4,9500,1,1,136.0,1,3,3,2,2,132.5,Yes,No,No,Yes,Female,No,19,No,0,7,8,7,13.198571428571428,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,Graduate,Graduate,6.04
Single,10,2,9085,1,1,163.3,22,19,1,4,9,163.3,No,No,No,Yes,Female,No,18,Yes,0,6,10,6,13.5,0,0,6,12,6,12.0,0,12.4,0.5,1.79,Graduate,Graduate,2.12
Single,1,1,9670,1,1,126.0,1,1,3,4,3,122.5,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,13.333333333333334,0,0,6,8,5,12.8,0,8.9,1.4,3.51,Dropout,Graduate,5.54
Single,17,4,9119,1,1,122.0,62,1,1,191,171,121.0,Yes,No,No,Yes,Male,No,20,Yes,0,5,10,4,14.25,0,0,5,14,1,10.0,0,8.9,1.4,3.51,Enrolled,Enrolled,14.42
Single,17,1,9070,1,1,137.0,1,1,1,1,5,131.8,No,No,No,Yes,Female,Yes,22,No,0,6,7,6,12.166666666666666,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,Graduate,Graduate,5.77
Single,1,3,9500,1,1,139.0,1,19,1,9,5,135.0,Yes,No,No,Yes,Female,Yes,18,No,0,8,8,7,12.214285714285714,0,0,8,8,7,12.214285714285714,0,12.7,3.7,-1.7,Graduate,Graduate,1.18
Single,17,1,9254,1,1,142.0,1,19,39,5,4,141.7,No,No,No,Yes,Female,Yes,18,No,0,6,8,6,12.666666666666666,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,Graduate,Graduate,7.54
Single,1,3,9773,1,1,133.1,1,38,38,5,5,131.3,Yes,No,No,Yes,Female,Yes,18,No,0,6,7,6,12.285714285714286,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,Graduate,9.87
Single,1,6,9254,1,1,126.0,1,38,37,5,7,123.9,Yes,No,No,Yes,Female,Yes,18,No,0,6,7,6,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,Graduate,Graduate,4.62
Single,1,2,9254,1,1,131.0,1,4,3,7,4,126.1,Yes,No,No,Yes,Female,No,18,No,0,6,8,6,12.142857142857142,0,0,6,6,6,11.166666666666666,0,8.9,1.4,3.51,Graduate,Graduate,4.53
Single,17,6,9500,1,1,131.0,1,1,19,7,7,126.5,Yes,No,No,Yes,Female,Yes,19,No,0,7,8,7,13.875714285714285,0,0,8,9,7,13.085714285714284,0,11.1,0.6,2.02,Graduate,Graduate,3.27
Single,17,1,9853,1,1,108.0,1,19,1,5,5,107.3,No,No,No,Yes,Female,No,20,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,93.99
Single,17,4,9238,1,1,133.1,1,1,19,9,5,95.0,Yes,No,No,Yes,Female,Yes,19,No,0,6,12,6,11.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,88.32
Single,1,2,9085,1,1,122.0,1,3,1,4,7,116.1,Yes,No,No,Yes,Female,No,18,No,0,6,13,6,13.153846153846152,0,0,6,12,3,11.0,0,15.5,2.8,-4.06,Graduate,Graduate,19.05
Single,1,4,9070,1,1,143.0,1,1,1,9,7,134.6,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,Dropout,Graduate,8.59
Single,17,6,9500,1,1,135.0,1,19,19,7,7,128.0,Yes,No,No,Yes,Female,Yes,18,No,0,7,7,7,14.44142857142857,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,Graduate,Graduate,1.09
Single,17,2,9773,1,1,148.0,1,3,38,2,6,144.2,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,15.166666666666666,0,0,6,7,6,14.285714285714286,0,12.4,0.5,1.79,Graduate,Graduate,5.93
Single,17,1,9147,1,1,134.0,1,19,38,4,8,129.5,No,No,No,Yes,Female,Yes,18,No,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,Graduate,Graduate,3.8
Single,17,1,9773,1,1,122.0,1,1,1,4,7,116.8,Yes,No,Yes,Yes,Female,No,18,No,0,6,6,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,16.2,0.3,-0.92,Graduate,Graduate,7.32
Single,44,1,9003,1,39,160.0,1,37,38,9,6,160.0,No,No,No,Yes,Female,Yes,20,No,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate,Graduate,1.13
Single,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,Yes,No,No,Yes,Female,Yes,19,No,0,6,14,3,12.666666666666666,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,Graduate,Graduate,1.43
Single,17,1,9130,1,1,138.0,1,2,19,2,6,126.3,Yes,No,No,Yes,Female,Yes,18,No,0,6,7,6,12.833333333333334,1,0,6,8,6,13.0,0,8.9,1.4,3.51,Enrolled,Graduate,2.19
Single,1,1,9238,1,1,115.0,1,38,38,8,7,112.9,Yes,No,No,Yes,Female,Yes,19,No,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,12.4,0.5,1.79,Graduate,Graduate,0.69
Single,17,2,9853,1,1,141.0,1,3,1,1,5,130.2,Yes,No,No,Yes,Female,No,19,No,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,Enrolled,Enrolled,43.21
Single,43,1,9130,1,1,100.0,41,3,4,3,2,100.0,No,No,No,Yes,Female,No,19,Yes,0,5,10,5,14.857142857142858,2,0,5,7,5,15.142857142857142,0,9.4,-0.8,-3.12,Enrolled,Enrolled,1.22
Single,1,1,9670,1,1,130.0,1,19,19,7,7,121.6,No,No,No,Yes,Female,No,19,No,0,6,7,6,14.714285714285714,0,0,6,6,6,15.833333333333334,0,12.4,0.5,1.79,Graduate,Graduate,2.45
Single,15,1,9670,1,1,130.0,26,42,1,2,7,130.0,No,Yes,Yes,Yes,Female,No,20,Yes,0,6,6,6,13.5,0,0,6,9,5,13.0,0,8.9,1.4,3.51,Graduate,Graduate,2.62
Single,18,1,9130,1,1,135.0,1,38,19,9,5,121.7,Yes,No,No,Yes,Female,Yes,18,No,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,Graduate,Graduate,3.96
Single,7,1,9147,1,3,120.0,1,1,39,4,7,120.0,No,No,No,Yes,Female,No,33,No,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,97.57
Single,1,1,9853,1,1,148.0,1,19,19,4,5,143.5,No,No,No,Yes,Female,Yes,19,No,0,7,8,6,12.833333333333334,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,94.78
Single,17,2,9556,1,1,136.0,1,1,1,9,9,128.3,No,No,No,Yes,Female,Yes,18,No,0,7,7,7,13.428571428571429,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,Graduate,Graduate,1.2
Single,17,1,9070,1,1,108.0,1,19,1,4,3,111.9,No,No,No,Yes,Female,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,84.07
Single,44,1,9003,1,39,140.0,1,38,38,6,3,140.0,No,No,No,Yes,Female,No,19,No,0,6,18,3,11.666666666666666,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,Enrolled,Enrolled,20.84
Single,1,3,9773,1,1,153.0,1,3,1,2,8,137.6,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,16.0,0,0,6,7,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,Graduate,23.31
Single,1,1,9238,1,1,135.0,1,19,19,9,5,135.0,Yes,No,No,Yes,Female,No,20,No,0,6,6,6,13.833333333333334,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,Graduate,Graduate,2.07
Single,1,5,9500,1,1,146.0,1,19,37,7,7,133.8,Yes,No,No,Yes,Female,No,19,No,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,Graduate,Graduate,3.4
Single,1,2,9773,1,1,130.0,1,19,19,9,9,126.9,Yes,No,No,Yes,Male,Yes,18,No,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,Graduate,1.79
Single,17,2,9254,1,1,113.0,1,1,2,5,3,106.7,Yes,No,Yes,Yes,Male,Yes,19,No,0,6,14,2,10.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,99.01
Single,43,1,8014,0,1,145.7,22,37,37,9,9,145.7,Yes,No,No,Yes,Female,No,25,Yes,8,16,16,15,13.333333333333334,0,11,13,13,11,12.272727272727272,0,13.9,-0.3,0.79,Graduate,Graduate,2.03
Single,17,3,9070,1,1,145.0,1,3,3,4,4,153.1,Yes,No,No,Yes,Female,Yes,20,No,0,6,6,6,12.5,0,0,6,6,6,14.333333333333334,0,12.7,3.7,-1.7,Enrolled,Enrolled,9.37
Single,1,1,8014,0,1,126.0,1,38,37,5,5,118.7,No,No,No,Yes,Female,No,19,No,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,Graduate,Graduate,0.9
Single,17,1,9991,0,1,160.0,1,34,34,0,0,161.8,Yes,No,Yes,Yes,Male,No,33,No,0,5,8,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,99.63
Single,18,4,9119,1,1,134.0,1,19,38,194,175,124.9,Yes,No,Yes,Yes,Male,No,18,No,0,5,11,3,10.666666666666666,0,0,5,9,3,11.333333333333334,0,8.9,1.4,3.51,Enrolled,Enrolled,38.04
Single,1,1,9119,1,1,163.0,1,19,37,5,8,150.8,Yes,No,No,Yes,Male,No,18,No,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,Enrolled,Dropout,50.78
Single,15,1,9147,1,1,130.0,26,1,1,2,3,130.0,No,No,No,Yes,Female,No,19,Yes,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,Graduate,Graduate,1.7
Single,1,2,171,1,1,165.0,1,3,3,2,2,163.6,Yes,No,No,Yes,Female,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,Dropout,40.75
Single,43,1,9147,1,1,142.0,1,38,19,141,171,115.0,No,No,No,Yes,Female,No,19,No,0,5,11,5,11.5,0,0,5,9,2,10.666666666666666,0,13.9,-0.3,0.79,Enrolled,Enrolled,9.03
Single,1,1,9773,1,1,156.0,1,19,1,5,10,136.8,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Dropout,Graduate,21.41
Single,17,5,9853,1,1,141.0,1,3,19,2,7,130.9,Yes,No,No,Yes,Female,No,18,No,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Graduate,Graduate,7.9
Single,1,3,9500,1,1,143.0,1,19,37,7,7,127.0,Yes,No,No,Yes,Female,No,18,No,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,Graduate,Graduate,1.06
Married,39,1,9500,1,19,133.1,1,38,38,2,10,120.0,No,No,No,Yes,Female,No,37,No,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,97.26
Single,1,1,9238,1,1,133.0,1,38,1,2,4,126.0,No,No,No,Yes,Female,No,20,No,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,Dropout,50.63
Single,1,1,9254,1,1,172.0,41,37,37,5,5,153.8,Yes,No,No,Yes,Female,Yes,20,Yes,0,6,6,6,14.0,0,0,6,6,6,13.333333333333334,0,10.8,1.4,1.74,Graduate,Graduate,2.21
Single,15,1,9238,1,1,140.0,26,19,19,9,6,140.0,No,No,No,Yes,Male,No,21,Yes,0,6,7,6,12.333333333333334,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,Graduate,0.87
Single,17,1,9500,1,1,142.0,1,38,1,5,4,136.6,No,No,No,Yes,Female,Yes,18,No,0,7,7,7,13.464285714285714,0,0,8,9,8,14.788888888888888,0,12.4,0.5,1.79,Graduate,Graduate,2.1
Single,39,1,8014,0,1,140.0,1,19,1,9,8,105.0,No,No,No,Yes,Female,No,26,No,0,6,14,3,10.666666666666666,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,Enrolled,Enrolled,26.64
Single,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,No,No,Yes,Yes,Female,No,41,No,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,Enrolled,Graduate,21.01
Single,1,2,9773,1,1,148.0,1,19,1,3,9,140.0,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.666666666666666,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,Graduate,Graduate,4.86
Single,1,4,9500,1,1,137.0,1,19,37,9,7,130.8,No,No,Yes,Yes,Female,No,18,No,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,Graduate,Graduate,4.25
Single,1,1,9500,1,1,143.0,1,38,38,9,9,138.8,Yes,No,No,Yes,Female,No,31,No,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,Graduate,Graduate,11.73
Single,1,1,9238,1,1,133.1,1,1,1,4,10,110.0,No,No,Yes,Yes,Female,No,23,No,0,6,8,6,12.625,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate,Graduate,1.4
Single,1,4,9500,1,1,138.0,1,37,19,9,9,127.8,Yes,No,No,Yes,Female,No,19,No,0,7,7,6,14.983333333333334,0,0,7,7,6,14.983333333333334,0,7.6,2.6,0.32,Graduate,Graduate,2.47
Single,16,3,9773,1,1,138.0,1,37,38,4,9,134.2,Yes,No,No,Yes,Female,Yes,20,No,0,6,6,6,15.0,0,0,6,6,6,13.0,0,11.1,0.6,2.02,Graduate,Graduate,14.39
Married,39,1,8014,0,1,150.0,1,37,37,7,5,143.0,No,No,No,Yes,Female,No,40,No,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,Graduate,Graduate,1.31
